mdate,coid,月營收(累計)
2020-03-01 00:00:00+00:00,5244,151.449
2020-03-01 00:00:00+00:00,5244M,151.449
2020-03-01 00:00:00+00:00,5245,266.148
2020-03-01 00:00:00+00:00,5256M,14.316
2020-03-01 00:00:00+00:00,5258,866.77
2020-03-01 00:00:00+00:00,5258M,866.77
2020-03-01 00:00:00+00:00,5271M,141.014
2020-03-01 00:00:00+00:00,5272,101.914
2020-03-01 00:00:00+00:00,5272M,101.914
2020-03-01 00:00:00+00:00,5274,732.368
2020-03-01 00:00:00+00:00,5274M,732.368
2020-03-01 00:00:00+00:00,5286,96.49
2020-03-01 00:00:00+00:00,5286M,96.49
2020-03-01 00:00:00+00:00,5287,356.413
2020-03-01 00:00:00+00:00,5287M,356.413
2020-03-01 00:00:00+00:00,5288,1262.942
2020-03-01 00:00:00+00:00,5288M,1262.942
2020-03-01 00:00:00+00:00,5301,61.713
2020-03-01 00:00:00+00:00,5301M,61.713
2020-03-01 00:00:00+00:00,5302,7.302
2020-03-01 00:00:00+00:00,5302M,7.302
2020-03-01 00:00:00+00:00,5309M,284.089
2020-03-01 00:00:00+00:00,5310,60.372
2020-03-01 00:00:00+00:00,5310M,60.372
2020-03-01 00:00:00+00:00,5321,431.906
2020-03-01 00:00:00+00:00,5321M,431.906
2020-03-01 00:00:00+00:00,5344,65.827
2020-03-01 00:00:00+00:00,5344M,65.827
2020-03-01 00:00:00+00:00,5345,0.765
2020-03-01 00:00:00+00:00,5345M,0.765
2020-03-01 00:00:00+00:00,5355,180.678
2020-03-01 00:00:00+00:00,5355M,180.678
2020-03-01 00:00:00+00:00,5356,896.648
2020-03-01 00:00:00+00:00,5356M,896.648
2020-03-01 00:00:00+00:00,5386,760.452
2020-03-01 00:00:00+00:00,5386M,760.452
2020-03-01 00:00:00+00:00,5387,121.652
2020-03-01 00:00:00+00:00,5403,382.885
2020-03-01 00:00:00+00:00,5403M,382.885
2020-03-01 00:00:00+00:00,5410,907.497
2020-03-01 00:00:00+00:00,5438,217.348
2020-03-01 00:00:00+00:00,5438M,217.348
2020-03-01 00:00:00+00:00,5439,572.016
2020-03-01 00:00:00+00:00,5439M,572.016
2020-03-01 00:00:00+00:00,5457M,3010.912
2020-03-01 00:00:00+00:00,5460,172.939
2020-03-01 00:00:00+00:00,5460M,172.939
2020-03-01 00:00:00+00:00,5469M,8655.295
2020-03-01 00:00:00+00:00,5471,834.342
2020-03-01 00:00:00+00:00,5471M,834.342
2020-03-01 00:00:00+00:00,5483,15277.626
2020-03-01 00:00:00+00:00,5483M,15277.626
2020-03-01 00:00:00+00:00,5491,266.038
2020-03-01 00:00:00+00:00,5508,302.473
2020-03-01 00:00:00+00:00,5508M,302.473
2020-03-01 00:00:00+00:00,5519,408.918
2020-03-01 00:00:00+00:00,5519M,408.918
2020-03-01 00:00:00+00:00,5529,107.328
2020-03-01 00:00:00+00:00,5529M,107.328
2020-03-01 00:00:00+00:00,5541,11.842
2020-03-01 00:00:00+00:00,5541M,11.842
2020-03-01 00:00:00+00:00,5543,148.071
2020-03-01 00:00:00+00:00,5543M,148.071
2020-03-01 00:00:00+00:00,5547,111.315
2020-03-01 00:00:00+00:00,5547M,111.315
2020-03-01 00:00:00+00:00,5601,19.069
2020-03-01 00:00:00+00:00,5608,639.5
2020-03-01 00:00:00+00:00,5608M,639.5
2020-03-01 00:00:00+00:00,5609,4142.151
2020-03-01 00:00:00+00:00,5820,1867.14
2020-03-01 00:00:00+00:00,5820M,1867.14
2020-03-01 00:00:00+00:00,5828,11442.823
2020-03-01 00:00:00+00:00,5836,12194.66
2020-03-01 00:00:00+00:00,5836M,12194.66
2020-03-01 00:00:00+00:00,5842M,1170.09
2020-03-01 00:00:00+00:00,5843,8435.662
2020-03-01 00:00:00+00:00,5843M,8435.662
2020-03-01 00:00:00+00:00,5852,5412.97
2020-03-01 00:00:00+00:00,5852M,5412.97
2020-03-01 00:00:00+00:00,5854,10826.448
2020-03-01 00:00:00+00:00,5878M,247.3
2020-03-01 00:00:00+00:00,5880,11312.684
2020-03-01 00:00:00+00:00,5880M,11312.684
2020-03-01 00:00:00+00:00,5901,647.899
2020-03-01 00:00:00+00:00,5901M,647.899
2020-03-01 00:00:00+00:00,6005,540.494
2020-03-01 00:00:00+00:00,6005M,540.494
2020-03-01 00:00:00+00:00,6021,157.958
2020-03-01 00:00:00+00:00,6021M,157.958
2020-03-01 00:00:00+00:00,6103,3.546
2020-03-01 00:00:00+00:00,6103M,3.546
2020-03-01 00:00:00+00:00,6104,539.112
2020-03-01 00:00:00+00:00,6104M,539.112
2020-03-01 00:00:00+00:00,6111,149.275
2020-03-01 00:00:00+00:00,6111M,149.275
2020-03-01 00:00:00+00:00,6112,3233.283
2020-03-01 00:00:00+00:00,6112M,3233.283
2020-03-01 00:00:00+00:00,6118,2075.639
2020-03-01 00:00:00+00:00,6118M,2075.639
2020-03-01 00:00:00+00:00,6124M,453.008
2020-03-01 00:00:00+00:00,6125,863.415
2020-03-01 00:00:00+00:00,6125M,863.415
2020-03-01 00:00:00+00:00,6133,124.379
2020-03-01 00:00:00+00:00,6133M,124.379
2020-03-01 00:00:00+00:00,6134,291.486
2020-03-01 00:00:00+00:00,6140,431.842
2020-03-01 00:00:00+00:00,6140M,431.842
2020-03-01 00:00:00+00:00,6141,598.714
2020-03-01 00:00:00+00:00,6141M,598.714
2020-03-01 00:00:00+00:00,6146M,736.7
2020-03-01 00:00:00+00:00,6147,5327.066
2020-03-01 00:00:00+00:00,6147M,5327.066
2020-03-01 00:00:00+00:00,6153M,2686.847
2020-03-01 00:00:00+00:00,6154,1041.633
2020-03-01 00:00:00+00:00,6154M,1041.633
2020-03-01 00:00:00+00:00,6160M,223.257
2020-03-01 00:00:00+00:00,6161,368.664
2020-03-01 00:00:00+00:00,6161M,368.664
2020-03-01 00:00:00+00:00,6167M,390.964
2020-03-01 00:00:00+00:00,6168,611.261
2020-03-01 00:00:00+00:00,6168M,611.261
2020-03-01 00:00:00+00:00,6174,99.448
2020-03-01 00:00:00+00:00,6174M,99.448
2020-03-01 00:00:00+00:00,6175,699.345
2020-03-01 00:00:00+00:00,6175M,699.345
2020-03-01 00:00:00+00:00,6182,1733.018
2020-03-01 00:00:00+00:00,6182M,1733.018
2020-03-01 00:00:00+00:00,6183,397.919
2020-03-01 00:00:00+00:00,6183M,397.919
2020-03-01 00:00:00+00:00,6189,5576.445
2020-03-01 00:00:00+00:00,6189M,5576.445
2020-03-01 00:00:00+00:00,6190,1221.913
2020-03-01 00:00:00+00:00,6196,5498.319
2020-03-01 00:00:00+00:00,6196M,5498.319
2020-03-01 00:00:00+00:00,6197,651.102
2020-03-01 00:00:00+00:00,6203,631.368
2020-03-01 00:00:00+00:00,6203M,631.368
2020-03-01 00:00:00+00:00,6204,61.489
2020-03-01 00:00:00+00:00,6209,581.099
2020-03-01 00:00:00+00:00,6209M,581.099
2020-03-01 00:00:00+00:00,6210,203.785
2020-03-01 00:00:00+00:00,6210M,203.785
2020-03-01 00:00:00+00:00,6216,218.73
2020-03-01 00:00:00+00:00,6216M,218.73
2020-03-01 00:00:00+00:00,6217,466.685
2020-03-01 00:00:00+00:00,6223,1360.58
2020-03-01 00:00:00+00:00,6223M,1360.58
2020-03-01 00:00:00+00:00,6224,358.021
2020-03-01 00:00:00+00:00,6229M,262.894
2020-03-01 00:00:00+00:00,6230,1643.329
2020-03-01 00:00:00+00:00,6230M,1643.329
2020-03-01 00:00:00+00:00,6237,85.475
2020-03-01 00:00:00+00:00,6237M,85.475
2020-03-01 00:00:00+00:00,6238,634.85
2020-03-01 00:00:00+00:00,6028,647.744
2020-03-01 00:00:00+00:00,6028M,647.744
2020-03-01 00:00:00+00:00,6101,6.494
2020-03-01 00:00:00+00:00,6101M,6.494
2020-03-01 00:00:00+00:00,6109,159.823
2020-03-01 00:00:00+00:00,6109M,159.823
2020-03-01 00:00:00+00:00,6116,3416.73
2020-03-01 00:00:00+00:00,6116M,3416.73
2020-03-01 00:00:00+00:00,6117,520.306
2020-03-01 00:00:00+00:00,6117M,520.306
2020-03-01 00:00:00+00:00,6123,997.824
2020-03-01 00:00:00+00:00,6123M,997.824
2020-03-01 00:00:00+00:00,6124,453.008
2020-03-01 00:00:00+00:00,6129,213.11
2020-03-01 00:00:00+00:00,6129M,213.11
2020-03-01 00:00:00+00:00,6130,25.608
2020-03-01 00:00:00+00:00,6136,178.58
2020-03-01 00:00:00+00:00,6136M,178.58
2020-03-01 00:00:00+00:00,6138,1154.744
2020-03-01 00:00:00+00:00,6143M,981.577
2020-03-01 00:00:00+00:00,6144,78.284
2020-03-01 00:00:00+00:00,6144M,78.284
2020-03-01 00:00:00+00:00,6150M,579.202
2020-03-01 00:00:00+00:00,6151,338.436
2020-03-01 00:00:00+00:00,6151M,338.436
2020-03-01 00:00:00+00:00,6156M,759.08
2020-03-01 00:00:00+00:00,6158,347.832
2020-03-01 00:00:00+00:00,6164M,190.383
2020-03-01 00:00:00+00:00,6165,0.536
2020-03-01 00:00:00+00:00,6165M,0.536
2020-03-01 00:00:00+00:00,6170M,776.482
2020-03-01 00:00:00+00:00,6171,31.137
2020-03-01 00:00:00+00:00,6171M,31.137
2020-03-01 00:00:00+00:00,6172,82.169
2020-03-01 00:00:00+00:00,6180,3152.739
2020-03-01 00:00:00+00:00,6180M,3152.739
2020-03-01 00:00:00+00:00,6187M,254.036
2020-03-01 00:00:00+00:00,6188,2355.828
2020-03-01 00:00:00+00:00,6188M,2355.828
2020-03-01 00:00:00+00:00,6194,243.462
2020-03-01 00:00:00+00:00,6194M,243.462
2020-03-01 00:00:00+00:00,6195,473.943
2020-03-01 00:00:00+00:00,6195M,473.943
2020-03-01 00:00:00+00:00,6201M,554.531
2020-03-01 00:00:00+00:00,6202,1031.149
2020-03-01 00:00:00+00:00,6202M,1031.149
2020-03-01 00:00:00+00:00,6207M,252.572
2020-03-01 00:00:00+00:00,6208,601.773
2020-03-01 00:00:00+00:00,6208M,601.773
2020-03-01 00:00:00+00:00,6214,5758.36
2020-03-01 00:00:00+00:00,6214M,5758.36
2020-03-01 00:00:00+00:00,6215,342.685
2020-03-01 00:00:00+00:00,6215M,342.685
2020-03-01 00:00:00+00:00,6221,998.072
2020-03-01 00:00:00+00:00,6221M,998.072
2020-03-01 00:00:00+00:00,6222,95.109
2020-03-01 00:00:00+00:00,6222M,95.109
2020-03-01 00:00:00+00:00,6227M,2000.801
2020-03-01 00:00:00+00:00,6228,18.863
2020-03-01 00:00:00+00:00,6228M,18.863
2020-03-01 00:00:00+00:00,6229,262.894
2020-03-01 00:00:00+00:00,6235,449.772
2020-03-01 00:00:00+00:00,6235M,449.772
2020-03-01 00:00:00+00:00,6236,10.821
2020-03-01 00:00:00+00:00,6236M,10.821
2020-03-01 00:00:00+00:00,6244,745.713
2020-03-01 00:00:00+00:00,6244M,745.713
2020-03-01 00:00:00+00:00,6245,1550.94
2020-03-01 00:00:00+00:00,6257,2717.013
2020-03-01 00:00:00+00:00,6257M,2717.013
2020-03-01 00:00:00+00:00,6266,723.072
2020-03-01 00:00:00+00:00,6266M,723.072
2020-03-01 00:00:00+00:00,6269,4602.765
2020-03-01 00:00:00+00:00,6274M,4476.144
2020-03-01 00:00:00+00:00,6275,695.506
2020-03-01 00:00:00+00:00,6275M,695.506
2020-03-01 00:00:00+00:00,6276,331.416
2020-03-01 00:00:00+00:00,6282M,4863.741
2020-03-01 00:00:00+00:00,6283,178.715
2020-03-01 00:00:00+00:00,6283M,178.715
2020-03-01 00:00:00+00:00,6290,1242.818
2020-03-01 00:00:00+00:00,6290M,1242.818
2020-03-01 00:00:00+00:00,6291,35.894
2020-03-01 00:00:00+00:00,6291M,35.894
2020-03-01 00:00:00+00:00,6403,18.54
2020-03-01 00:00:00+00:00,6403M,18.54
2020-03-01 00:00:00+00:00,6404,23.966
2020-03-01 00:00:00+00:00,6404M,23.966
2020-03-01 00:00:00+00:00,6405,88.426
2020-03-01 00:00:00+00:00,6417M,259.953
2020-03-01 00:00:00+00:00,6418,126.648
2020-03-01 00:00:00+00:00,6418M,126.648
2020-03-01 00:00:00+00:00,6419,60.842
2020-03-01 00:00:00+00:00,6419M,60.842
2020-03-01 00:00:00+00:00,6441M,313.218
2020-03-01 00:00:00+00:00,6442,553.201
2020-03-01 00:00:00+00:00,6442M,553.201
2020-03-01 00:00:00+00:00,6443,1004.537
2020-03-01 00:00:00+00:00,6443M,1004.537
2020-03-01 00:00:00+00:00,6445,2.485
2020-03-01 00:00:00+00:00,6461M,5.312
2020-03-01 00:00:00+00:00,6462,1658.359
2020-03-01 00:00:00+00:00,6462M,1658.359
2020-03-01 00:00:00+00:00,6464,1067.269
2020-03-01 00:00:00+00:00,6464M,1067.269
2020-03-01 00:00:00+00:00,6465,54.859
2020-03-01 00:00:00+00:00,6475,24.555
2020-03-01 00:00:00+00:00,6475M,24.555
2020-03-01 00:00:00+00:00,6477,182.461
2020-03-01 00:00:00+00:00,6477M,182.461
2020-03-01 00:00:00+00:00,6479,18.96
2020-03-01 00:00:00+00:00,6491,721.446
2020-03-01 00:00:00+00:00,6491M,721.446
2020-03-01 00:00:00+00:00,6492,0.167
2020-03-01 00:00:00+00:00,6492M,0.167
2020-03-01 00:00:00+00:00,6493,57.859
2020-03-01 00:00:00+00:00,6493M,57.859
2020-03-01 00:00:00+00:00,6505M,137531.357
2020-03-01 00:00:00+00:00,6506,531.622
2020-03-01 00:00:00+00:00,6506M,531.622
2020-03-01 00:00:00+00:00,6516M,60.555
2020-03-01 00:00:00+00:00,6517,119.463
2020-03-01 00:00:00+00:00,6517M,119.463
2020-03-01 00:00:00+00:00,6518,185.949
2020-03-01 00:00:00+00:00,6518M,185.949
2020-03-01 00:00:00+00:00,6534M,311.003
2020-03-01 00:00:00+00:00,6535,2.289
2020-03-01 00:00:00+00:00,6535M,2.289
2020-03-01 00:00:00+00:00,6536,14.507
2020-03-01 00:00:00+00:00,6536M,14.507
2020-03-01 00:00:00+00:00,6538,514.747
2020-03-01 00:00:00+00:00,6552M,577.129
2020-03-01 00:00:00+00:00,6555,67.289
2020-03-01 00:00:00+00:00,6568,230.703
2020-03-01 00:00:00+00:00,6568M,230.703
2020-03-01 00:00:00+00:00,6569,252.338
2020-03-01 00:00:00+00:00,6569M,252.338
2020-03-01 00:00:00+00:00,6570,147.93
2020-03-01 00:00:00+00:00,6582,918.609
2020-03-01 00:00:00+00:00,6582M,918.609
2020-03-01 00:00:00+00:00,6583,43.883
2020-03-01 00:00:00+00:00,6583M,43.883
2020-03-01 00:00:00+00:00,6584,335.215
2020-03-01 00:00:00+00:00,6584M,335.215
2020-03-01 00:00:00+00:00,6585,456.328
2020-03-01 00:00:00+00:00,6593M,117.235
2020-03-01 00:00:00+00:00,6594,79.87
2020-03-01 00:00:00+00:00,6594M,79.87
2020-03-01 00:00:00+00:00,6595,0.0
2020-03-01 00:00:00+00:00,6595M,0.0
2020-03-01 00:00:00+00:00,6596,165.066
2020-03-01 00:00:00+00:00,6596M,165.066
2020-03-01 00:00:00+00:00,6597,88.194
2020-03-01 00:00:00+00:00,6609,477.059
2020-03-01 00:00:00+00:00,6609M,477.059
2020-03-01 00:00:00+00:00,6624M,65.256
2020-03-01 00:00:00+00:00,6625,124.163
2020-03-01 00:00:00+00:00,6625M,124.163
2020-03-01 00:00:00+00:00,6626,93.984
2020-03-01 00:00:00+00:00,6626M,93.984
2020-03-01 00:00:00+00:00,6629,265.163
2020-03-01 00:00:00+00:00,6629M,265.163
2020-03-01 00:00:00+00:00,6651M,260.118
2020-03-01 00:00:00+00:00,6652,0.0
2020-03-01 00:00:00+00:00,6652M,0.0
2020-03-01 00:00:00+00:00,6654,92.439
2020-03-01 00:00:00+00:00,6654M,92.439
2020-03-01 00:00:00+00:00,6655,305.871
2020-03-01 00:00:00+00:00,6655M,305.871
2020-03-01 00:00:00+00:00,6679,366.744
2020-03-01 00:00:00+00:00,6679M,366.744
2020-03-01 00:00:00+00:00,6680,88.464
2020-03-01 00:00:00+00:00,6680M,88.464
2020-03-01 00:00:00+00:00,6682,123.647
2020-03-01 00:00:00+00:00,6682M,123.647
2020-03-01 00:00:00+00:00,6683,246.729
2020-03-01 00:00:00+00:00,6683M,246.729
2020-03-01 00:00:00+00:00,6684,36.717
2020-03-01 00:00:00+00:00,6684M,36.717
2020-03-01 00:00:00+00:00,6713,40.415
2020-03-01 00:00:00+00:00,6713M,40.415
2020-03-01 00:00:00+00:00,6715,400.888
2020-03-01 00:00:00+00:00,6715M,400.888
2020-03-01 00:00:00+00:00,6716,126.854
2020-03-01 00:00:00+00:00,6716M,126.854
2020-03-01 00:00:00+00:00,6158M,347.832
2020-03-01 00:00:00+00:00,6159,7795.996
2020-03-01 00:00:00+00:00,6160,223.257
2020-03-01 00:00:00+00:00,6166,2480.125
2020-03-01 00:00:00+00:00,6166M,2480.125
2020-03-01 00:00:00+00:00,6167,390.964
2020-03-01 00:00:00+00:00,6172M,82.169
2020-03-01 00:00:00+00:00,6173,1079.61
2020-03-01 00:00:00+00:00,6173M,1079.61
2020-03-01 00:00:00+00:00,6177M,1488.382
2020-03-01 00:00:00+00:00,6178,4951.682
2020-03-01 00:00:00+00:00,6179,530.404
2020-03-01 00:00:00+00:00,6179M,530.404
2020-03-01 00:00:00+00:00,6185M,172.761
2020-03-01 00:00:00+00:00,6186,1111.009
2020-03-01 00:00:00+00:00,6186M,1111.009
2020-03-01 00:00:00+00:00,6187,254.036
2020-03-01 00:00:00+00:00,6192,1381.483
2020-03-01 00:00:00+00:00,6192M,1381.483
2020-03-01 00:00:00+00:00,6199,12.15
2020-03-01 00:00:00+00:00,6199M,12.15
2020-03-01 00:00:00+00:00,6201,554.531
2020-03-01 00:00:00+00:00,6206,1256.989
2020-03-01 00:00:00+00:00,6206M,1256.989
2020-03-01 00:00:00+00:00,6207,252.572
2020-03-01 00:00:00+00:00,6213,5617.355
2020-03-01 00:00:00+00:00,6213M,5617.355
2020-03-01 00:00:00+00:00,6219,523.505
2020-03-01 00:00:00+00:00,6219M,523.505
2020-03-01 00:00:00+00:00,6220,2199.84
2020-03-01 00:00:00+00:00,6220M,2199.84
2020-03-01 00:00:00+00:00,6226,165.682
2020-03-01 00:00:00+00:00,6226M,165.682
2020-03-01 00:00:00+00:00,6227,2000.801
2020-03-01 00:00:00+00:00,6233M,77.742
2020-03-01 00:00:00+00:00,6234,210.851
2020-03-01 00:00:00+00:00,6234M,210.851
2020-03-01 00:00:00+00:00,6240,3.398
2020-03-01 00:00:00+00:00,6240M,3.398
2020-03-01 00:00:00+00:00,6241,79.777
2020-03-01 00:00:00+00:00,6241M,79.777
2020-03-01 00:00:00+00:00,6247M,148.185
2020-03-01 00:00:00+00:00,6248,748.566
2020-03-01 00:00:00+00:00,6248M,748.566
2020-03-01 00:00:00+00:00,6263,296.231
2020-03-01 00:00:00+00:00,6263M,296.231
2020-03-01 00:00:00+00:00,6264,10.501
2020-03-01 00:00:00+00:00,6271,1953.205
2020-03-01 00:00:00+00:00,6271M,1953.205
2020-03-01 00:00:00+00:00,6272,387.536
2020-03-01 00:00:00+00:00,6278,8347.795
2020-03-01 00:00:00+00:00,6278M,8347.795
2020-03-01 00:00:00+00:00,6279,754.263
2020-03-01 00:00:00+00:00,6279M,754.263
2020-03-01 00:00:00+00:00,6287,256.416
2020-03-01 00:00:00+00:00,6287M,256.416
2020-03-01 00:00:00+00:00,6294M,212.79
2020-03-01 00:00:00+00:00,6298,937.34
2020-03-01 00:00:00+00:00,6409M,2549.971
2020-03-01 00:00:00+00:00,6411,659.737
2020-03-01 00:00:00+00:00,6411M,659.737
2020-03-01 00:00:00+00:00,6412,6709.507
2020-03-01 00:00:00+00:00,6412M,6709.507
2020-03-01 00:00:00+00:00,6414,17863.022
2020-03-01 00:00:00+00:00,6426M,165.058
2020-03-01 00:00:00+00:00,6428,13.359
2020-03-01 00:00:00+00:00,6428M,13.359
2020-03-01 00:00:00+00:00,6431,36.299
2020-03-01 00:00:00+00:00,6431M,36.299
2020-03-01 00:00:00+00:00,6445M,2.485
2020-03-01 00:00:00+00:00,6446,0.71
2020-03-01 00:00:00+00:00,6446M,0.71
2020-03-01 00:00:00+00:00,6449,398.514
2020-03-01 00:00:00+00:00,6449M,398.514
2020-03-01 00:00:00+00:00,6465M,54.859
2020-03-01 00:00:00+00:00,6468,195.71
2020-03-01 00:00:00+00:00,6468M,195.71
2020-03-01 00:00:00+00:00,6479M,18.96
2020-03-01 00:00:00+00:00,6482,14.1
2020-03-01 00:00:00+00:00,6482M,14.1
2020-03-01 00:00:00+00:00,6483,0.0
2020-03-01 00:00:00+00:00,6494,184.044
2020-03-01 00:00:00+00:00,6494M,184.044
2020-03-01 00:00:00+00:00,6495,90.821
2020-03-01 00:00:00+00:00,6495M,90.821
2020-03-01 00:00:00+00:00,6496,345.938
2020-03-01 00:00:00+00:00,6496M,345.938
2020-03-01 00:00:00+00:00,6497,0.0
2020-03-01 00:00:00+00:00,6508,600.582
2020-03-01 00:00:00+00:00,6508M,600.582
2020-03-01 00:00:00+00:00,6523,183.42
2020-03-01 00:00:00+00:00,6523M,183.42
2020-03-01 00:00:00+00:00,6525,718.817
2020-03-01 00:00:00+00:00,6525M,718.817
2020-03-01 00:00:00+00:00,6538M,514.747
2020-03-01 00:00:00+00:00,6539,433.724
2020-03-01 00:00:00+00:00,6539M,433.724
2020-03-01 00:00:00+00:00,6541,0.0
2020-03-01 00:00:00+00:00,6541M,0.0
2020-03-01 00:00:00+00:00,6549,0.0
2020-03-01 00:00:00+00:00,6549M,0.0
2020-03-01 00:00:00+00:00,6550,0.0
2020-03-01 00:00:00+00:00,6550M,0.0
2020-03-01 00:00:00+00:00,6552,577.129
2020-03-01 00:00:00+00:00,6564,0.343
2020-03-01 00:00:00+00:00,6564M,0.343
2020-03-01 00:00:00+00:00,6565,24.569
2020-03-01 00:00:00+00:00,6565M,24.569
2020-03-01 00:00:00+00:00,6566,23.633
2020-03-01 00:00:00+00:00,6566M,23.633
2020-03-01 00:00:00+00:00,6575,0.0
2020-03-01 00:00:00+00:00,6575M,0.0
2020-03-01 00:00:00+00:00,6576,34.908
2020-03-01 00:00:00+00:00,6576M,34.908
2020-03-01 00:00:00+00:00,6577,422.221
2020-03-01 00:00:00+00:00,6577M,422.221
2020-03-01 00:00:00+00:00,6578,107.992
2020-03-01 00:00:00+00:00,6578M,107.992
2020-03-01 00:00:00+00:00,6589,230.781
2020-03-01 00:00:00+00:00,6589M,230.781
2020-03-01 00:00:00+00:00,6590,89.197
2020-03-01 00:00:00+00:00,6590M,89.197
2020-03-01 00:00:00+00:00,6591,251.547
2020-03-01 00:00:00+00:00,6591M,251.547
2020-03-01 00:00:00+00:00,6592,3481.222
2020-03-01 00:00:00+00:00,6592M,3481.222
2020-03-01 00:00:00+00:00,6593,117.235
2020-03-01 00:00:00+00:00,6605,3852.773
2020-03-01 00:00:00+00:00,6605M,3852.773
2020-03-01 00:00:00+00:00,6606,110.617
2020-03-01 00:00:00+00:00,6606M,110.617
2020-03-01 00:00:00+00:00,6620,3.803
2020-03-01 00:00:00+00:00,6620M,3.803
2020-03-01 00:00:00+00:00,6621,32.004
2020-03-01 00:00:00+00:00,6621M,32.004
2020-03-01 00:00:00+00:00,6622,40.031
2020-03-01 00:00:00+00:00,6622M,40.031
2020-03-01 00:00:00+00:00,6624,65.256
2020-03-01 00:00:00+00:00,6645,48.664
2020-03-01 00:00:00+00:00,6645M,48.664
2020-03-01 00:00:00+00:00,6648,54.781
2020-03-01 00:00:00+00:00,6648M,54.781
2020-03-01 00:00:00+00:00,6649,0.781
2020-03-01 00:00:00+00:00,6649M,0.781
2020-03-01 00:00:00+00:00,6650,35.358
2020-03-01 00:00:00+00:00,6650M,35.358
2020-03-01 00:00:00+00:00,6651,260.118
2020-03-01 00:00:00+00:00,6670M,3617.234
2020-03-01 00:00:00+00:00,6671,326.3
2020-03-01 00:00:00+00:00,6671M,326.3
2020-03-01 00:00:00+00:00,6672,1342.02
2020-03-01 00:00:00+00:00,6672M,1342.02
2020-03-01 00:00:00+00:00,6673,39.67
2020-03-01 00:00:00+00:00,6673M,39.67
2020-03-01 00:00:00+00:00,6674,539.342
2020-03-01 00:00:00+00:00,6674M,539.342
2020-03-01 00:00:00+00:00,6677,194.816
2020-03-01 00:00:00+00:00,6677M,194.816
2020-03-01 00:00:00+00:00,6703,257.029
2020-03-01 00:00:00+00:00,6703M,257.029
2020-03-01 00:00:00+00:00,6705,74.889
2020-03-01 00:00:00+00:00,6705M,74.889
2020-03-01 00:00:00+00:00,6706,891.295
2020-03-01 00:00:00+00:00,6706M,891.295
2020-03-01 00:00:00+00:00,6708,23.785
2020-03-01 00:00:00+00:00,6708M,23.785
2020-03-01 00:00:00+00:00,6709,0.0
2020-03-01 00:00:00+00:00,6709M,0.0
2020-03-01 00:00:00+00:00,6712,7.762
2020-03-01 00:00:00+00:00,6712M,7.762
2020-03-01 00:00:00+00:00,6757M,1619.077
2020-03-01 00:00:00+00:00,6758,80.619
2020-03-01 00:00:00+00:00,6758M,80.619
2020-03-01 00:00:00+00:00,6761,324.314
2020-03-01 00:00:00+00:00,6761M,324.314
2020-03-01 00:00:00+00:00,6762,125.113
2020-03-01 00:00:00+00:00,6762M,125.113
2020-03-01 00:00:00+00:00,6763,253.948
2020-03-01 00:00:00+00:00,6763M,253.948
2020-03-01 00:00:00+00:00,6764,269.949
2020-03-01 00:00:00+00:00,6764M,269.949
2020-03-01 00:00:00+00:00,6767,21.803
2020-03-01 00:00:00+00:00,6767M,21.803
2020-03-01 00:00:00+00:00,6771,121.06
2020-03-01 00:00:00+00:00,6771M,121.06
2020-03-01 00:00:00+00:00,6224M,358.021
2020-03-01 00:00:00+00:00,6225,1.905
2020-03-01 00:00:00+00:00,6225M,1.905
2020-03-01 00:00:00+00:00,6231,248.611
2020-03-01 00:00:00+00:00,6231M,248.611
2020-03-01 00:00:00+00:00,6233,77.742
2020-03-01 00:00:00+00:00,6239,18811.68
2020-03-01 00:00:00+00:00,6239M,18811.68
2020-03-01 00:00:00+00:00,6245M,1550.94
2020-03-01 00:00:00+00:00,6246,196.296
2020-03-01 00:00:00+00:00,6246M,196.296
2020-03-01 00:00:00+00:00,6247,148.185
2020-03-01 00:00:00+00:00,6259,32.79
2020-03-01 00:00:00+00:00,6259M,32.79
2020-03-01 00:00:00+00:00,6261,921.808
2020-03-01 00:00:00+00:00,6261M,921.808
2020-03-01 00:00:00+00:00,6269M,4602.765
2020-03-01 00:00:00+00:00,6270,720.424
2020-03-01 00:00:00+00:00,6270M,720.424
2020-03-01 00:00:00+00:00,6276M,331.416
2020-03-01 00:00:00+00:00,6277,1153.345
2020-03-01 00:00:00+00:00,6277M,1153.345
2020-03-01 00:00:00+00:00,6284,889.332
2020-03-01 00:00:00+00:00,6284M,889.332
2020-03-01 00:00:00+00:00,6285,13365.765
2020-03-01 00:00:00+00:00,6285M,13365.765
2020-03-01 00:00:00+00:00,6292,222.915
2020-03-01 00:00:00+00:00,6292M,222.915
2020-03-01 00:00:00+00:00,6294,212.79
2020-03-01 00:00:00+00:00,6405M,88.426
2020-03-01 00:00:00+00:00,6407,710.011
2020-03-01 00:00:00+00:00,6407M,710.011
2020-03-01 00:00:00+00:00,6409,2549.971
2020-03-01 00:00:00+00:00,6423,33.146
2020-03-01 00:00:00+00:00,6423M,33.146
2020-03-01 00:00:00+00:00,6425,267.857
2020-03-01 00:00:00+00:00,6425M,267.857
2020-03-01 00:00:00+00:00,6426,165.058
2020-03-01 00:00:00+00:00,6435M,550.684
2020-03-01 00:00:00+00:00,6438,646.884
2020-03-01 00:00:00+00:00,6438M,646.884
2020-03-01 00:00:00+00:00,6441,313.218
