證券代碼,年月日,時間,指數,委託買進筆數,委託買進張數,委託賣出筆數,委託賣出張數,成交筆數,成交張數,成交金額
Y9999,2020-04-21,1116,10343.81,5971255,18897594,5252761,7893833,1146726,3979703,120862
Y9999,2020-04-21,1117,10344.12,5993247,18916115,5271581,7896583,1149984,3991405,121174
Y9999,2020-04-21,1118,10341.16,6016881,18941043,5293349,7920291,1152942,4000470,121472
Y9999,2020-04-21,1119,10342.26,6038594,18964642,5311875,7924346,1155945,4010949,121775
Y9999,2020-04-21,1120,10336.56,6060142,18983612,5329839,7942609,1159195,4019758,122074
Y9999,2020-04-21,1121,10340.27,6084182,18962796,5349995,7955082,1163359,4034708,122418
Y9999,2020-04-21,1122,10333.46,6109172,19007090,5372502,7976468,1168089,4047958,122842
Y9999,2020-04-21,1123,10327.61,6136296,18980678,5397041,7987390,1173252,4060978,123367
Y9999,2020-04-21,1124,10331.51,6161246,19017354,5417894,7996724,1176529,4072384,123669
Y9999,2020-04-21,1125,10332.7,6180563,19037391,5434455,8015238,1179511,4081420,123964
Y9999,2020-04-21,1126,10337.53,6202093,19044878,5451787,8026045,1182927,4093442,124250
Y9999,2020-04-21,1127,10321.03,6230833,18955636,5476723,8006833,1187751,4108707,124765
Y9999,2020-04-21,1128,10325.27,6258166,19054161,5501900,8051750,1191173,4119245,125060
Y9999,2020-04-21,1129,10328.97,6278237,19072890,5519675,8062883,1194138,4128146,125330
Y9999,2020-04-21,1130,10324.8,6298688,19076804,5537013,8077861,1197235,4138710,125633
Y9999,2020-04-21,1131,10328.74,6319608,19129118,5555174,8110890,1200722,4153037,125993
Y9999,2020-04-21,1132,10329.64,6341525,19120726,5572680,8113444,1203910,4163608,126438
Y9999,2020-04-21,1133,10327.75,6359288,19125433,5588308,8129825,1206814,4174011,126764
Y9999,2020-04-21,1134,10329.31,6381058,19157877,5605656,8146289,1209482,4183181,127058
Y9999,2020-04-21,1135,10333.85,6401247,19175118,5620997,8151794,1212472,4191828,127355
Y9999,2020-04-21,1136,10335.47,6423386,19137212,5639211,8159523,1216208,4203735,127639
Y9999,2020-04-21,1137,10333.99,6441511,19142169,5653669,8166920,1219096,4212197,127920
Y9999,2020-04-21,1138,10333.31,6464362,19144300,5672027,8173568,1221876,4221227,128184
Y9999,2020-04-21,1139,10331.26,6487385,19203387,5690878,8187840,1225513,4233474,128706
Y9999,2020-04-21,1140,10328.18,6506735,19190047,5706691,8179237,1228085,4240738,128958
Y9999,2020-04-21,1141,10319.36,6538385,19197559,5733340,8214533,1234705,4264201,129699
Y9999,2020-04-21,1142,10312.28,6568461,19185823,5761124,8246192,1242625,4292695,130639
Y9999,2020-04-21,1143,10314.61,6596221,19203535,5785085,8254492,1246663,4306852,131185
Y9999,2020-04-21,1144,10317.67,6623300,19108348,5808397,8268097,1250974,4320490,131704
Y9999,2020-04-21,1145,10309.56,6651017,19229287,5832555,8283547,1254593,4332702,132069
Y9999,2020-04-21,1146,10311.91,6677175,19249455,5856868,8289407,1258927,4348002,132535
Y9999,2020-04-21,1147,10316.12,6700646,19298662,5876751,8311894,1262451,4360127,132902
Y9999,2020-04-21,1148,10314.22,6720718,19309008,5893374,8323098,1265373,4370720,133189
Y9999,2020-04-21,1149,10315.2,6740541,19330095,5910137,8348558,1268162,4380592,133470
Y9999,2020-04-21,1150,10319.98,6757108,19341508,5923630,8343296,1270673,4387562,133718
Y9999,2020-04-21,1151,10316.29,6777896,19359792,5940496,8363450,1274164,4402982,134084
Y9999,2020-04-21,1152,10322.27,6803124,19376999,5961325,8384129,1277131,4411866,134404
Y9999,2020-04-21,1153,10321.78,6822403,19369543,5977371,8386341,1280060,4421946,134703
Y9999,2020-04-21,1154,10323.14,6841485,19379744,5992947,8393102,1282610,4429295,134927
Y9999,2020-04-21,1155,10323.89,6864800,19426975,6011437,8403982,1285219,4436734,135191
Y9999,2020-04-21,1156,10325.25,6886242,19411810,6028669,8391049,1288868,4455506,135561
Y9999,2020-04-21,1157,10326.28,6905906,19456989,6044772,8412070,1291571,4463218,135810
Y9999,2020-04-21,1158,10320.81,6925641,19439660,6060524,8421538,1294534,4472433,136098
Y9999,2020-04-21,1159,10319.88,6942296,19461362,6078774,8435087,1297200,4479777,136334
Y9999,2020-04-21,1200,10322.79,6960595,19511309,6098128,8450217,1299770,4488632,136602
Y9999,2020-04-21,1201,10320.61,6980400,19520360,6116813,8468914,1303367,4503663,136920
Y9999,2020-04-21,1202,10326.09,6995980,19543908,6129528,8485511,1306168,4512800,137171
Y9999,2020-04-21,1203,10325.28,7025171,19433985,6153284,8458770,1309555,4525722,137621
Y9999,2020-04-21,1204,10332.89,7051507,19546465,6174034,8508738,1312571,4535754,137959
Y9999,2020-04-21,1205,10327.68,7067434,19571151,6186785,8518208,1315059,4543068,138197
Y9999,2020-04-21,1206,10328.06,7084928,19574163,6201414,8529708,1318053,4553623,138452
Y9999,2020-04-21,1207,10327.36,7103250,19573804,6216017,8532315,1320530,4561941,138679
Y9999,2020-04-21,1208,10327.99,7120964,19564583,6229952,8542832,1323216,4569071,138937
Y9999,2020-04-21,1209,10327.13,7139744,19556067,6244663,8540154,1325494,4575519,139134
Y9999,2020-04-21,1210,10331.19,7156822,19616888,6258660,8559485,1328198,4583791,139402
Y9999,2020-04-21,1211,10326.05,7172439,19599347,6272152,8563826,1331571,4595819,139705
Y9999,2020-04-21,1212,10326.04,7188024,19628177,6285478,8574257,1334070,4603239,139933
Y9999,2020-04-21,1213,10324.2,7205694,19642572,6300213,8585856,1336968,4612481,140192
Y9999,2020-04-21,1214,10319.88,7219089,19644308,6311819,8590137,1339585,4620484,140419
Y9999,2020-04-21,1215,10320.32,7233618,19658220,6324238,8602607,1342251,4629460,140647
Y9999,2020-04-21,1216,10316.83,7254713,19678275,6345266,8624733,1349679,4653872,141310
Y9999,2020-04-21,1217,10313.44,7268417,19672504,6359935,8635861,1353487,4666468,141729
Y9999,2020-04-21,1218,10317.26,7283434,19710462,6374405,8658859,1357280,4678088,142088
Y9999,2020-04-21,1219,10312.62,7298906,19688637,6388864,8673521,1361291,4691277,142465
Y9999,2020-04-21,1220,10313.76,7315948,19717488,6404229,8683277,1364694,4702568,142778
Y9999,2020-04-21,1221,10311.64,7332972,19713645,6419832,8700458,1369185,4719161,143146
Y9999,2020-04-21,1222,10307.16,7348926,19690414,6433713,8708297,1373628,4731297,143549
Y9999,2020-04-21,1223,10310.85,7371431,19699299,6453410,8729288,1378841,4746631,144053
Y9999,2020-04-21,1224,10308.46,7390802,19693385,6469844,8736725,1383332,4759253,144476
Y9999,2020-04-21,1225,10311.62,7411971,19699464,6487439,8745869,1387406,4771537,144866
Y9999,2020-04-21,1226,10314.82,7436103,19755711,6506675,8766446,1392026,4787067,145275
Y9999,2020-04-21,1227,10310.83,7454385,19775287,6521494,8777192,1396144,4797866,145614
Y9999,2020-04-21,1228,10305.62,7478744,19804418,6540707,8801331,1400183,4809082,145989
Y9999,2020-04-21,1229,10311.6,7496138,19757204,6556010,8803661,1403668,4818429,146318
Y9999,2020-04-21,1230,10317.61,7517913,19808632,6573031,8815145,1407676,4830855,146759
Y9999,2020-04-21,1231,10315.54,7539380,19831642,6591259,8832082,1412021,4846745,147197
Y9999,2020-04-21,1232,10319.47,7558219,19884168,6606465,8847487,1415917,4858421,147636
Y9999,2020-04-21,1233,10319.47,7574237,19876097,6619706,8857646,1418813,4865793,147885
Y9999,2020-04-21,1234,10313.99,7590460,19860422,6633344,8861106,1422068,4875600,148198
Y9999,2020-04-21,1235,10314.54,7605076,19913382,6646201,8879165,1425193,4885572,148492
Y9999,2020-04-21,1236,10318.69,7621798,19897282,6660754,8882263,1428759,4898588,148784
Y9999,2020-04-21,1237,10320.62,7645151,19901964,6679340,8884398,1432725,4911087,149245
Y9999,2020-04-21,1238,10321.3,7662425,19939542,6693536,8912750,1436157,4922069,149556
Y9999,2020-04-21,1239,10321.62,7679605,19947678,6707582,8917425,1439598,4933705,149893
Y9999,2020-04-21,1240,10324.89,7702254,19957685,6725021,8915091,1442991,4944056,150182
Y9999,2020-04-21,1241,10317.54,7725394,19948608,6743917,8922100,1447149,4955916,150535
Y9999,2020-04-21,1242,10318.03,7743021,19995831,6758823,8948621,1450278,4964873,150821
Y9999,2020-04-21,1243,10312.54,7758074,20002386,6771779,8948846,1453456,4973299,151120
Y9999,2020-04-21,1244,10317.73,7774809,19975847,6785807,8949713,1456643,4983096,151379
Y9999,2020-04-21,1245,10313.93,7792341,20032706,6800783,8976278,1459949,4992353,151701
Y9999,2020-04-21,1246,10312.69,7808506,20036477,6815719,8986746,1464135,5005551,152046
Y9999,2020-04-21,1247,10319.03,7820519,20070372,6825944,8999197,1467462,5014742,152356
Y9999,2020-04-21,1248,10312.32,7835887,20056801,6839796,9005591,1470827,5023901,152687
Y9999,2020-04-21,1249,10313.79,7852298,20014908,6853425,8995551,1474635,5035722,153079
Y9999,2020-04-21,1250,10317.55,7867640,20106233,6866720,9033488,1477825,5044990,153365
Y9999,2020-04-21,1251,10312.18,7882388,20086540,6879080,9040759,1481732,5058799,153718
Y9999,2020-04-21,1252,10318.38,7897849,20082514,6892101,9045653,1485335,5068242,154042
Y9999,2020-04-21,1253,10313.38,7914348,20114991,6906330,9053056,1489058,5079052,154363
Y9999,2020-04-21,1254,10312.53,7929162,20133467,6918799,9078605,1492725,5089751,154676
Y9999,2020-04-21,1255,10316.73,7943557,20145226,6931164,9089268,1496117,5099316,154967
Y9999,2020-04-21,1256,10314.71,7959107,20133352,6944635,9070953,1500139,5111898,155287
Y9999,2020-04-21,1257,10307.66,7978567,20122578,6962680,9084343,1505536,5127523,155830
Y9999,2020-04-21,1258,10307.9,8001168,20136116,6982674,9099024,1510499,5141376,156430
Y9999,2020-04-21,1259,10307.29,8021177,20155435,7000427,9123186,1515173,5155340,156960
Y9999,2020-04-21,1300,10302.79,8039014,20164288,7016155,9125549,1519107,5166789,157318
Y9999,2020-04-21,1301,10301.96,8056266,20210566,7033943,8962553,1524084,5184160,157795
Y9999,2020-04-21,1302,10300.55,8071972,20221759,7048908,8965141,1528974,5199816,158302
Y9999,2020-04-21,1303,10298.54,8090131,20229578,7065815,8978919,1533962,5215220,158825
Y9999,2020-04-21,1304,10299.77,8110466,20207984,7085139,9001167,1540331,5233403,159445
Y9999,2020-04-21,1305,10298.69,8129583,20234130,7103245,9018983,1546891,5254399,160071
Y9999,2020-04-21,1306,10298.17,8151306,20182790,7122692,9033498,1553018,5275530,160639
Y9999,2020-04-21,1307,10294.94,8177247,20217705,7146617,9046931,1560822,5299836,161452
Y9999,2020-04-21,1308,10297.88,8206113,20222705,7171886,9042856,1567660,5320222,162247
Y9999,2020-04-21,1309,10292.78,8231863,20273042,7194822,9093628,1574625,5343864,162930
Y9999,2020-04-21,1310,10296.78,8258484,20300123,7218702,9109239,1581268,5365516,163626
Y9999,2020-04-21,1311,10297.3,8285555,20341147,7243217,9116506,1588705,5387908,164292
Y9999,2020-04-21,1312,10295.1,8311419,20333376,7266748,9127395,1594896,5405664,164939
Y9999,2020-04-21,1313,10296.08,8336631,20344216,7289183,9127112,1601292,5426178,165599
Y9999,2020-04-21,1314,10292.42,8362595,20336703,7311765,9138028,1607796,5447092,166292
Y9999,2020-04-21,1315,10295.81,8393339,20377047,7337737,9160570,1614001,5470392,166947
Y9999,2020-04-21,1316,10300.53,8418272,20463154,7358615,9195993,1620750,5491973,167629
Y9999,2020-04-21,1317,10298.89,8446503,20395011,7382359,9185995,1627120,5513897,168298
Y9999,2020-04-21,1318,10298.17,8468605,20459340,7401900,9216294,1632888,5531604,168860
Y9999,2020-04-21,1319,10301.28,8490924,20447414,7421234,9226875,1638798,5548888,169450
Y9999,2020-04-21,1320,10301.65,8517849,20434908,7444330,9238783,1645219,5572215,170167
Y9999,2020-04-21,1321,10311.08,8557824,20406484,7478898,9234681,1652896,5603975,171064
Y9999,2020-04-21,1322,10312.01,8591562,20406842,7507448,9234117,1659558,5624559,171739
Y9999,2020-04-21,1323,10312.93,8623612,20490091,7534085,9264236,1665912,5647088,172388
Y9999,2020-04-21,1324,10308.38,8662461,20041154,7565960,9243802,1673702,5669862,173198
Y9999,2020-04-21,1325,10305.94,8697784,19426392,7594971,9108957,1682419,5698984,174116
Y9999,2020-04-21,1326,10305.94,8728907,13183047,7622584,8113519,1682419,5698984,174116
Y9999,2020-04-21,1327,10305.94,8755355,13454907,7642153,8076544,1682419,5698984,174116
Y9999,2020-04-21,1328,10305.94,8771926,12097551,7653012,7955315,1682419,5698984,174116
Y9999,2020-04-21,1329,10305.94,8786251,11970690,7662703,7916178,1682419,5698984,174116
Y9999,2020-04-21,1330,10288.42,8804238,11985939,7674928,7976090,1731879,5895962,183281
Y9999,2020-04-22,0900,10288.42,267713,3423817,181487,1068771,0,0,0
Y9999,2020-04-22,0901,10193.44,314966,4471454,213231,1622445,47314,210211,5606
Y9999,2020-04-22,0902,10186.11,386587,5558776,267574,1900349,64710,284513,7919
Y9999,2020-04-22,0903,10177.76,453322,6501379,321541,2219016,82233,348911,9855
Y9999,2020-04-22,0904,10170.47,530329,8658843,385701,2970032,98332,421006,11727
Y9999,2020-04-22,0905,10155.23,610676,10393115,454050,3325055,114268,487143,13602
Y9999,2020-04-22,0906,10142.18,688677,11237279,523521,3475957,136943,586602,15604
Y9999,2020-04-22,0907,10142.73,772517,12226097,594684,3721047,152978,653731,17422
Y9999,2020-04-22,0908,10146.88,847884,12743317,656489,3873276,166240,703793,18860
Y9999,2020-04-22,0909,10145.16,916909,12915418,716008,3933808,178371,747422,20295
Y9999,2020-04-22,0910,10149.12,984063,13107151,770458,4015307,189964,791447,21613
Y9999,2020-04-22,0911,10165.57,1058473,13601805,828942,4110687,207242,882567,23423
Y9999,2020-04-22,0912,10175.34,1128235,13665943,884515,4179122,218534,927512,24818
Y9999,2020-04-22,0913,10177.38,1195720,14007403,939169,4289422,229649,970797,26126
Y9999,2020-04-22,0914,10183.1,1251264,14437679,985384,4455099,238649,1000880,27047
Y9999,2020-04-22,0915,10185.18,1299219,14829736,1025406,4580726,246864,1032288,27879
Y9999,2020-04-22,0916,10188.96,1349251,15087772,1069544,4658602,258359,1094012,28828
Y9999,2020-04-22,0917,10186.99,1399887,15135843,1112045,4707482,267085,1127606,29981
Y9999,2020-04-22,0918,10183.08,1450039,15508141,1156763,4752506,275892,1158499,31216
Y9999,2020-04-22,0919,10188.27,1503598,15556844,1204460,4808753,283545,1188688,32190
Y9999,2020-04-22,0920,10190.8,1549030,15544435,1244635,4806910,291643,1217464,33196
Y9999,2020-04-22,0921,10197.69,1606969,15718303,1293257,4877549,304281,1280295,34417
Y9999,2020-04-22,0922,10201.15,1659366,15790231,1337735,4919911,313082,1313900,35385
Y9999,2020-04-22,0923,10206.33,1707732,15865083,1379278,4966089,321860,1346188,36400
Y9999,2020-04-22,0924,10217.3,1758693,15987559,1421523,5024903,330055,1374925,37353
Y9999,2020-04-22,0925,10224.22,1805963,15975913,1462231,5035293,337865,1408903,38419
Y9999,2020-04-22,0926,10230.16,1853063,16100083,1501144,5099770,348406,1457728,39492
Y9999,2020-04-22,0927,10229.83,1906190,16140909,1546234,5141008,357386,1492155,40507
Y9999,2020-04-22,0928,10224.95,1954707,16217899,1589976,5173425,365446,1518754,41393
Y9999,2020-04-22,0929,10223.43,1992255,16300169,1625330,5221913,371679,1539570,42003
Y9999,2020-04-22,0930,10225.32,2027046,16303809,1656555,5262231,377906,1560418,42630
Y9999,2020-04-22,0931,10221.96,2071826,16407338,1698248,5293506,386772,1599849,43499
Y9999,2020-04-22,0932,10222.1,2107679,16538218,1732598,5357856,392865,1619740,44170
Y9999,2020-04-22,0933,10218.28,2146465,16552441,1770340,5398577,399107,1639661,44844
Y9999,2020-04-22,0934,10209.78,2186699,16616590,1809617,5426916,404970,1658419,45511
Y9999,2020-04-22,0935,10212.59,2218477,16567091,1841506,5457992,410355,1675152,46077
Y9999,2020-04-22,0936,10206.42,2257057,16667457,1878534,5490223,418985,1715655,46842
Y9999,2020-04-22,0937,10203.89,2295248,16612808,1914802,5524324,425410,1737832,47720
Y9999,2020-04-22,0938,10197.83,2332929,16608258,1949717,5527977,430799,1756264,48314
Y9999,2020-04-22,0939,10187.56,2378774,16641425,1991100,5578864,438453,1780601,49299
Y9999,2020-04-22,0940,10182.53,2420934,16639424,2030683,5584469,445630,1803896,50100
Y9999,2020-04-22,0941,10181.26,2465684,16721162,2072475,5634418,454120,1839218,50792
Y9999,2020-04-22,0942,10181.73,2507920,16726097,2111592,5645436,460199,1858255,51519
Y9999,2020-04-22,0943,10177.64,2543686,16776669,2144776,5712094,464915,1874530,52057
Y9999,2020-04-22,0944,10171.42,2577625,16831238,2175156,5737848,469705,1888998,52601
Y9999,2020-04-22,0945,10174.45,2613769,16840207,2207368,5741268,474763,1905784,53189
Y9999,2020-04-22,0946,10173.93,2649511,16895067,2239580,5777459,481659,1936059,53795
Y9999,2020-04-22,0947,10177.02,2677761,16969614,2263633,5822937,485440,1946811,54197
Y9999,2020-04-22,0948,10176.26,2706531,16965386,2287985,5834522,489620,1959069,54652
Y9999,2020-04-22,0949,10181.84,2737894,16989820,2314097,5838746,494057,1972538,55143
Y9999,2020-04-22,0950,10183.13,2769925,17008324,2340881,5860395,498403,1985756,55612
Y9999,2020-04-22,0951,10186.25,2804034,16973046,2370171,5855471,505307,2018150,56228
Y9999,2020-04-22,0952,10183.11,2837382,17028910,2397440,5886093,509635,2032277,56611
Y9999,2020-04-22,0953,10182.77,2865147,17072681,2419429,5925098,513711,2046585,56996
Y9999,2020-04-22,0954,10191.65,2893553,17135552,2443251,5920225,517980,2059489,57443
Y9999,2020-04-22,0955,10195.43,2922683,17124731,2467375,5952166,522608,2073904,57888
Y9999,2020-04-22,0956,10199.12,2955674,17137152,2495285,5946241,529876,2106164,58484
Y9999,2020-04-22,0957,10205.23,2983990,17198032,2519813,5972793,534068,2119647,58867
Y9999,2020-04-22,0958,10204.56,3012538,17193341,2544914,5983702,538180,2132946,59261
Y9999,2020-04-22,0959,10203.88,3045121,17202026,2573203,6002727,542117,2144681,59729
Y9999,2020-04-22,1000,10200.12,3070379,17154464,2595844,5996973,545612,2155791,60113
Y9999,2020-04-22,1001,10200.25,3103453,17286952,2627000,6031054,550507,2178482,60512
Y9999,2020-04-22,1002,10202.86,3127269,17326210,2651544,6078221,553733,2191203,60976
Y9999,2020-04-22,1003,10195.28,3150437,17230799,2674188,6068926,557492,2203078,61434
Y9999,2020-04-22,1004,10192.23,3176800,17365017,2698564,6109951,561509,2216935,61910
Y9999,2020-04-22,1005,10189.3,3198454,17327272,2719578,6117364,565134,2227557,62311
Y9999,2020-04-22,1006,10195.52,3223393,17328151,2742208,6118054,569228,2248106,62706
Y9999,2020-04-22,1007,10196.52,3253714,17348045,2767688,6137866,572481,2257860,63147
Y9999,2020-04-22,1008,10202.49,3282804,17348190,2792984,6146230,575317,2266777,63467
Y9999,2020-04-22,1009,10202.67,3312918,17421700,2818776,6170608,578217,2278199,63769
Y9999,2020-04-22,1010,10209.57,3342040,17432065,2843432,6162363,582018,2290831,64204
Y9999,2020-04-22,1011,10214.05,3368888,17438761,2865219,6160878,586276,2309785,64692
Y9999,2020-04-22,1012,10212.31,3395826,17491805,2887761,6197535,589657,2320086,65044
Y9999,2020-04-22,1013,10207.82,3419367,17540787,2908896,6216341,592943,2331138,65354
Y9999,2020-04-22,1014,10213.28,3446507,17496248,2931636,6215609,596306,2343563,65696
Y9999,2020-04-22,1015,10211.83,3470065,17562882,2951862,6245923,599776,2353756,66026
Y9999,2020-04-22,1016,10211.17,3492347,17592554,2971691,6264978,604293,2369359,66439
Y9999,2020-04-22,1017,10217.21,3521100,17579204,2997792,6250043,608877,2386728,66947
Y9999,2020-04-22,1018,10222.94,3553646,17564484,3025511,6233137,615973,2417278,67660
Y9999,2020-04-22,1019,10225.52,3583008,17629050,3050553,6284555,622427,2440889,68287
Y9999,2020-04-22,1020,10227.34,3614115,17651208,3077618,6298865,627963,2461028,68907
Y9999,2020-04-22,1021,10230.38,3644834,17667493,3105530,6308922,633402,2482761,69430
Y9999,2020-04-22,1022,10229.56,3672146,17707097,3129487,6338642,637459,2494988,69869
